created_at,lt,lb,kt,km,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,url,deskripsi,kota
2021-12-06,91,90,4,4,1,1,Kota Bekasi,SHM,2200.0,,1667000000,https://www.99.co/id/properti/rumah-cantik-lebar-7-siap-huni-new-cluster-mulberry-summarecon-bekasi-31344508740,"Cluster MULBERRY, Summarecon Bekasi, Bekasi Utara, LT. 91 m2 (7x17), LB. 93 m2, KT 3+1 KM 3+1, 2 Lantai, 1 carport berkanopi 1 garasi, 2200W, Di lengkapi gorden Fasilitas dalam cluster: Sistem Cluster one gate system dengan security 24 jam, Swimming Pool Anak Dewasa, Private Club House, Taman dalam cluster, Children Playground, Jogging Track, Fasilitas dalam kawasan: Sekolah BPK Penabur Al Azhar, Aneka Kursus mulai dari YAMAHA, Purwacaraka, English First, Wishing Star, dll, Bank BCA, Mandiri, BNI, BTN, BRI, Permata, NISP, dll lengkap, SINPASA Pasar Bersih Modern, Pusat Kuliner La Terazza, Downtown Walk, dll, Aneka Restaurant seperti Mang Engking, McDonald, Seribu, Harga Mulai Dari Rp 1.667.000.000",Bekasi
2021-12-06,110,135,3,2,0,1,Kota Bekasi,SHM,2200.0,Utara,1175000000,https://www.99.co/id/properti/rumah-siap-huni-di-green-ara-residence-harapan-indah-bekasi-67686580144,"Rumah cantik sangat siap huni dg kondisi terawat, Rumah 2 lantai, Hadap Utara di Cluster Balsa, rumah sudah full renovasi dan semi furnished tinggal bawa koper saja harga di bawah harga pasar, ROW jalan besar. Sertifikat Hak Milik, Bonus AC Gordyn Kitchen set, Listrik 2.200 VA, Cash atau KPR bisa dibantu",Bekasi
2021-12-06,200,293,6,4,1,1,Kota Bekasi,SHM,5500.0,,4500000000,https://www.99.co/id/properti/rumah-mewah-harga-murah-3-lantai-fully-furnished-di-perumahan-terbaik-di-area-jatibening-bekasi-83923536687,"Jual cepat rumah mewah harga murah , 3 Lantai, Fully Furnished di Perumahan Terbaik di area Jatibening, Bekasi. Open Price 4,5 M. - Nego sampai deal!, Details : Lt/Lb : 200/293, Bedrooms : 6, Bathrooms : 4, Daya Listrik : 5.500 Watt, Garasi mobil : 1 Mobil, Carport : 1 Mobil, Kondisi : Fully Furnished, Sertifikat : IMB SHM, Fasilitas di Kompleks Perumahan: Swimming Pool, Jogging Track, Lapangan Tennis, Barbeque Park, Security 24 jam",Bekasi
2021-12-06,153,180,5,4,1,1,Kabupaten Bekasi,SHM,4400.0,,1300000000,https://www.rumah123.com/properti/bekasi/hos9291411/,"Di lelang Tidak Bergerak, Tanah berikut bangunan, SHM NO. 2400, tanggal 2 Juli 2015, Luas : 153 m2, Lokasi : Perumahan Metland Tambun Cluster The Platinum Type Gold, Blok J 2 No. 5 Desa Cibuntu, Kec. Cibitung Kab. Bekasi, Provinsi Jawa Barat",Bekasi
2021-12-06,200,250,4,3,1,1,Kota Bekasi,SHM,2200.0,Selatan,2300000000,https://www.rumah123.com/properti/bekasi/hos9251067/,"Dijual cepat harga BU !!, rumah mewah dalam cluster eksklusif di harapan indah regency, One gate sistem dg security 24 jam, Row jalan besar bisa 3-4mobil, Bebas banjir, Lokasi terdepan dan strategis dekat dengan clubhouse harapan indah, sentra kuliner, rumah ibadah, rumah sakit, bank , settle busway dan pasar .",Bekasi
2021-12-06,144,144,3,3,0,0,Kota Bekasi,SHM,2200.0,,2100000000,https://www.rumah123.com/properti/bekasi/hos9255903/,"Dijual cepat Rumah termurah rapih siap huni di cluster asera harapan indah bekasi, Hunian aman nyaman Keamanan one gate sistem, Fasilitas di cluster sport club dan kolam renang., Dekat ke eka hospital Dekat ke transera water park Dekat ke sekolah Dekat ke pom bensin Dekat ke pasar modern",Bekasi
2021-12-06,110,135,3,2,0,0,Kota Bekasi,SHM,2200.0,,1170000000,https://www.rumah123.com/properti/bekasi/hos7756547/,"Dijual cepat jual rugi !!!, rumah cantik sangat siap huni dg kondisi terawat, Rumah 2 lantai, Hadap Utara di Cluster Balsa, rumah sudah full renovasi dan semi furnished tinggal bawa koper saja harga di bawah harga pasar, ROW jalan besar., Sertifikat Hak Milik, 
Bonus AC Gordyn Kitchen set, Listrik 2.200 VA, Cash atau KPR bisa dibant",Bekasi
2021-12-06,60,60,1,1,0,1,Kota Bekasi,SHM,1300.0,Timur,430000000,https://www.rumah123.com/properti/bekasi/hos9291561/,"Rumah dijual BU di Bekasi Timur Bisa KPR Bank Syariah Tanpa Riba, 1 kamar tidur, 1 Kamar Mandi, 1 Carport, Listrik 1300 watt, Surat SHM on Hand, Full renov, Spesifikasi bangunan:, Pondasi : Batu kali+cakar ayam, Tembok: Hebel plester/cat tembok., Lantai: Granit, Kamar mandi mewah., Rangka atap: Baja ringan, Atap: Baja ringan., Kanopi: baja ringan atap spandek, Urugan: Sirtu, Kelebihan perumahan: Security 24 jam, Design Rumah Minimalis, Bebas Banjir
",Bekasi
2021-12-06,94,102,3,2,2,1,Kota Bekasi,SHM,2200.0,,950000000,https://www.rumah123.com/properti/bekasi/hos9289708/,"Kodau Jatiwarna pondok gede, Rumah 2 lantai paling murah, Harga 950jt,  Cocok untuk hunian dan investasi, Unit terbatas hanya 14 unit, Lokasi strategis dekat Jakarta, Dekat sekolah, rumah sakit, mall, Dekat sarana ibadah, restoran, Dekat SPBU dan bank, Dekat pasar tradisional Kecapi, Dekat pintu tol Jatiwarna, Keamanan 24 Jam, Dekat angkutan umum, Ready Stock/Siap Huni",Bekasi
2021-12-06,54,84,2,1,1,1,Kabupaten Bekasi,SHM,1300.0,Timur,650000000,https://www.rumah123.com/properti/bogor/hos9293119/,"terletak dalam 2 wilayah berdekatan kabupaten bogor dan kabupaten bekasi,  dekat kawasan industri MM2100, Dekat Gerbang TOl (narogong, Jatikarya), Dekat Wisata Taman Buah Mekar sari, Harga: 650Juta (nego sampai jadi)",Bekasi
2021-12-05,90,80,2,1,1,1,Kota Bekasi,SHM,2200.0,Selatan,890000000,https://www.rumah123.com/properti/bekasi/hos9286245/,"Lokasi strategis aman asri tenang, security 24 jam, Bebas banjir, Dekat angkutan, Dekat Pasar, Dekat stasiun cakung, Dekat Sekolahan, Dekat Akses toll Bintara",Bekasi
2021-12-05,72,36,2,1,0,0,Kabupaten Bekasi,SHM,2200.0,Timur,330000000,RUMAH FRESH MANIS SIAP HUNI di Taman Wanasari Indah Cibitung - Dijual: Rumah & Apartemen - 849215260 (olx.co.id),"Akses Dekat :* Sekolahan, * Rumah Sakit, * Tempat Ibadah, * Pusat Keramaian, * Tol , dll, Harga Rp 330.000.000 ,- Negoo",Bekasi
2021-12-05,60,90,3,2,0,1,Kota Bekasi,SHM,2200.0,,725000000,https://www.realoka.com/181278-perumahan-bintara-jaya-village-bjv4,"Selling Point : 1 km dari pintu tol Pd kelapa, terbukti bebas banjir, lingkungan asri aman nyaman, legalitas SHM+IMB, rumah indent 3 Bulan
Spesifikasi : Luas tanah : 60, luas bangunan : 90, kamar tidur : 3, kamar mandi : 2, carport : 1 mobil, listrik : 2200 watt, air : tanah/jet pump
Cara Pembayaran : Harga Mulai 750 jt, cash Bertahap, KPR BTN BSI",Bekasi
2021-12-05,63,45,2,1,0,1,Kota Bekasi,SHM,1300.0,Timur,682000000,https://www.rumah123.com/properti/bekasi/hos9286182/,"5 menit Tol JORR Jatiasih, Dekat Pasar Jatiasih, 15 menit Mall Galaxy Park, 10 menit McDonald, KFC, Pizza Hut, 10 menit Perbankan, Dekat ke Sekolahan,",Bekasi
2021-12-05,102,80,3,2,1,1,Kota Bekasi,SHM,,,895000000,https://www.rumah123.com/properti/bekasi/hos9286032/,"Lokasi strategis lingkungan aman rumah nyaman baru renovasi bebas banjir,dekat sekolahan dekat tempat pembelajaan,supermarket,dll,harga rumah nego bisa kpr dan cash proses kami bantu sampai selesai",Bekasi
2021-12-05,84,168,4,3,0,1,Kota Bekasi,SHM,2200.0,Barat,1400000000,https://www.rumah123.com/properti/bekasi/hos9285927/,"Rumah siap huni bawa koper FULL FURNISH harga di BAWAH APPRAISAL nempel Summarecon Tytyan kencana Bekasi, Air : Jet pump, Keunggulan; Selangkah ke summarecon bekasi, 5 menit Stasiun bekasi, Deket pusat kuliner, Dekat toll bekasi barat",Bekasi
2021-12-05,60,60,1,1,0,1,Kota Bekasi,SHM,1300.0,Timur,450000000,https://www.rumah123.com/properti/bekasi/hos9285919/,"Rumah di Taman Harapan Baru, lokasi strategis, fasiltas pertokoan, kuliner, kolam renang dan arena badminton, sarana ibadah, dll. Dekat ke Harapan Indah, Pondok Ungu. Dekat ke Plaza THB (Superindo).",Bekasi
2021-12-05,112,120,3,2,1,1,Kabupaten Bekasi,SHM,2200.0,Selatan,1100000000,https://www.rumah123.com/properti/bekasi/hos9285580/,"Dijual rumah 2 lantai siap huni dalam cluster khusus muslim,teruji bebas banjir aman dan nyaman cocok untuk hunian keluarga karena lingkungan yang asri,dekat dengan sarana pendidikan, rumah sakit, kuliner, pasar modern,tip top,dan akses tol grand wisata.",Bekasi
2021-12-05,72,72,2,1,1,1,Kabupaten Bekasi,SHM,1300.0,,200000000,https://www.rumah123.com/properti/bekasi/hos9285376/,"Rumah BEBAS BANJIR harga 200 jt nego , luas tanah 72 m CASH, Sistem one gate system dan keamanan 24 jam, penghuni tidak perlu khawatir dengan kenyamanan dan keamanan tinggal di sini. Jalanan di perumahan ini sudah berbentuk paving block dan cukup lebar, sehingga dapat dilalui dua mobil dari arah berlawanan secara bersamaan. Dekat dengan fasilitas umum dan lingkungan aman nyaman dan sudah ramai penduduk nya",Bekasi
2021-12-05,84,168,4,3,0,1,Kota Bekasi,SHM,2200.0,Barat,1400000000,https://www.rumah123.com/properti/bekasi/hos9285927/,"Rumah siap huni dengan akses mudah, 5 menit Stasiun bekasi, dekat pusat kuliner, dekat toll bekasi barat, dekat toll becak kayu, hunian nyaman dan aman, dikelilingi sekolahan favorit",Bekasi
2021-12-05,100,112,2,2,1,1,Kota Bekasi,SHM,1300.0,Selatan,750000000,https://www.rumah123.com/properti/bekasi/hos9285628/,"Lingkungan perumahan komplek, lokasi strategis aman asri tenang, security 24 jam, dekat RS. Hermina Grand Wisata, dekat ke pintu Tol Grand Wisata, dekat Pasar Tradisional, dekat Sekolah Negri dan Swasta Ternama",Bekasi
2021-12-05,97,66,3,1,0,1,Kota Bekasi,SHM,1300.0,,1800000000,https://www.rumah123.com/properti/bekasi/hos9285055/,"Dijual rumah strategis cocok untuk usaha di jalan utama Pondok Ungu Permai Bekasi, dekat dg pusat bisnis, kuliner, sekolahan, masjid, pasar, minimarket, kanan kiri sudah dijadikan area komersial, dekat dengan perumahan harapan indah dan Sumarecon Bekasi. Kanan kiri sudah jadi tempat usaha, sangat cocok untuk Bisnis",Bekasi
2021-12-05,117,110,4,3,0,1,Kota Bekasi,SHM,2200.0,,1450000000,https://rumahdijual.com/9988152,"Kelebihan: Unit ready stock, telah terbukti tidak banjir, memiliki taman depan & belakang, sirkulasi udara & pencahayaan yang baik, air tanah yang baik, hanya 15 menit dari gerbang tol jatibening, dekat stasiun LRT, dekat pasar tradisional & pasar modern, dekat pusat pemerintahan Kota Bekasi, dekat perkantoran & perbankan, dekat Hospital & sekolah, dekat tempat ibadah. Harga : 1.45 M (Nego-BU).
Spesifikasi : Luas tanah 117m2, luas bangunan 110m2, dinding full bata merah, listrik 2200 watt,a ir jet pump, carport 1 mobil, kamar tidur 3 + 1, kamar mandi 2 + 1, akses jalan 2 mobil.",Bekasi
2021-12-05,101,90,3,3,1,1,Kota Bekasi,SHM,2200.0,Selatan,1600000000,https://rumahdijual.com/11635978,"Luas Tanah 101m2 (6,5x7), luas Bangunan 90m2, kamar Tidur 3, kamar Mandi 3, sertifikat SHM, IMB ada, listrik 2200 Watt, carport 1 mobil, air Jetpump, adap Selatann, Un Furnish
Akses toll terdekat toll Becakayu, Jatibening, Jatiwaringin dan Fasilitas transportasi publik LRT
Harga 1,6 Milyar nego",Bekasi
2021-12-05,100,112,2,2,1,1,Kota Bekasi,SHM,1300.0,Selatan,750000000,Rumah Cantik Siap Huni Tanah Luas Akses 2 Mobil Murah di Bekasi - hos9285628 | Rumah123.com,"Rumah Di Dukuh Zamrud Mustika Jaya, Bekasi kota, Spesifikasi : Bangunan : second bagus, SHM + IMB, LB : 112 m2, LT : 100 m2, KT : 2, KM : 2, carport : 1 mobil, berapa Lantai : 1, 5, sumber Air : JetPump, hadap : Selatan, akses Jalan : 2 Mobil, bebas Banjir ? : Ya, bisa KPR ? : Ya, dapur : ya, Keunggulan : Lingkungan perumahan komplek, lokasi strategis aman asri tenang, security 24 jam, dekat ke Mc. Donald & KFC Dukuh Zamrud, dekat RS. Hermina Grand Wisata, dekat ke pintu Tol Grand Wisata, dekat kuliner Grand Wisata, solaria, Burger King dll. Dekat BCA Grand Wisata, dekat Pasar Tradisional, dekat Sekolah Negri dan Swasta Ternama. Harga : 750 juta Nego",Bekasi
2021-12-04,60,45,2,1,0,0,Kabupaten Bekasi,SHM,1300.0,,385000000,https://rumahdijual.com/11347226,"Rumah cluster sumber jaya Tambun selatan lingkungan aman dan nyaman.bebas banjir. DP 0 %, Booking 2,5 juta. Struktur bangunan: pondasi batu kali, dinding: bata hebel finishing cat, lantai : granit 60x60, rangka atap baja ringan, penutup atap genteng beton, kusen alumunium powder coating, dan kloset duduk dan shower.",Bekasi
2021-12-04,94,70,2,2,0,0,Kota Bekasi,SHM,1300.0,Barat,850000000,https://www.rumah123.com/properti/bekasi/hos9271532/,"Dijual rumah siap huni di daerah bekasi harapan indah 1, dekat dengan pasar, sekolah dan masjid.",Bekasi
2021-12-04,84,84,2,2,0,1,Kota Bekasi,SHM,900.0,,500000000,https://www.rumah123.com/properti/bekasi/hos9280630/,"Rumah terawat jalan mobil Bekasi jaya Jawa barat, Lt. 84, Lb. 84, SHM, Harga 500jt",Bekasi
2021-12-04,84,141,3,3,0,1,Kota Bekasi,SHM,,Selatan,1250000000,https://www.rumah123.com/properti/bekasi/hos9281291/,"Dijual rumah Furnished siap huni 2 lantai di Kota Harapan Indah, Bekasi. Rumah renovasi total th 2017. Sudah baja ringan, menggunakan bata merah. Lt. 94 (7*13,5) Lb. 141 SHM Hadap Selatan Kt. 3+1 Km. 3 Gudang 1 Listrik 2200 Carport 1 Water heater 4 unit A/C Water filter Kitchen Set.",Bekasi
2021-12-04,135,119,4,2,0,0,Kota Bekasi,SHM,2200.0,,900000000,https://www.rumah123.com/properti/bekasi/hos9281260/,Dekat pasar dekat halte damri rs sekolah depan living plaza pusat kuliner dekat tol baru dekat stasiun kranji kota mandiri.,Bekasi
2021-12-04,150,145,3,2,2,2,Kota Bekasi,SHM,3300.0,,750000000,https://www.rumah123.com/properti/bekasi/hos9281255/,"FASILITAS:, Satpam komplek, Lingkungan bebas banjir, Dekat Kolam Renang THB, Pojokan rumah taman luas, Deket tempat bermain anak2, Dekat SDIT Gema Nurani, Dekat Kota Harapan Indah, Fasilitas dekat komplek: Indomaret , RS THB, Puskesmas, Kelurahan,SPBU, ATM.",Bekasi
2021-12-04,90,110,4,2,0,1,Kota Bekasi,SHM,3500.0,,1400000000,https://www.rumah123.com/properti/bekasi/hos9281229/,"Rumah dua lantai BARU RENOVASI model minimalis FULL FURNISHED Luas tanah 90 m Lebar 6m Panjang 15m Kamar tidur 4 Kamar mandi 2 2 lantai Sertifikat Hak Milik CLUSTER BEBAS BANJIR Dekat dengan : Stasiun kereta bekasi bulan – 10 mnt Summarecon Bekasi – 5mnt Metropolitan mall bekasi – 12mnt Pintu tol bekasi barat – 12mnt Harga 1.4 M ( MASIH NEGO ) Full Furnished new model AIR PAM & JET PAM listrik 3500 kwh,
",Bekasi
2021-12-04,84,180,4,3,2,2,Kota Bekasi,SHM,2200.0,Utara,1350000000,https://www.rumah123.com/properti/bekasi/hos9281190/,"Perumahan TYTYAN KENCANA Lokasi dikawasan yg sdh berkembang, Akses dr FlyOver Summarecon langsung Tol Bekasi Barat, dekat dgn Stasiun Bekasi , Depan Gerbang dekat sekolah Ternama, Al- Azhar, BPK Penabur, dn kampus Binus University dekat dgn Mall Summarecon Bekasi dn Harris Hotel Pusat Kuliner yg sdh sangat lengkap Pusat Perbelanjaan, Perkantoran dn PerBankan Security 24 Jam..Harga Nego..",Bekasi
2021-12-04,105,85,3,2,0,1,Kota Bekasi,SHM,2200.0,,750000000,https://www.rumah123.com/properti/bekasi/hos9280972/,"Dijual cepat, Rumah termurah lepas cepat, Kondisi rumah rapih siap huni dan terawat di perumahan taman harapan baru bekasi, Hunian aman nyaman dan asri, Keamanan one gate sistem, Fasilitas lengkap di perumahan",Bekasi
2021-12-04,143,143,2,2,0,0,Kota Bekasi,SHM,2200.0,,950000000,https://www.rumah123.com/properti/bekasi/hos8438149/,Rumah siap huni luas tanah 143 Dekat dengan summarecon bekasi Toll bekasi barat.,Bekasi
2021-12-04,60,55,2,2,0,1,Kabupaten Bekasi,SHGB,2200.0,Timur,598000000,https://www.realoka.com/218350-dijual-rumah-2-lt-free-balkon-dan-canopy-lokasi-di-bekasi,"HARGA MULAI 640JT 2 LANTAI, Promo Waterfront *UPTOWN* ,*Bisa Tanpa Dp* ,*Free Biaya KPR* ,*Free IPKL Selama 1th* ,*Free Canopy*, *Konsumen Berhak memutar Undian Win Wheel of fortune ( TV, AC , Kichen set, Smarthome, Voucher Hypermart )*",Bekasi
2021-12-04,60,32,2,1,1,1,Kabupaten Bekasi,SHM,1300.0,Timur,481000000,https://www.rumah123.com/properti/bekasi/hos9280356/,"Smart Home Sistem: Smart Door Lock, CCTV, Fasilitas Kawasan: Club House, Kolam Renang Masjid, Sekolah, Pasar Modern, Pusat Perbelanjaan, Akses: 25 menit ke Bekasi Kota, 25 menit ke Harapan Indah, 10 menit ke Pintu Tol JORR 2 (On Progress)",Bekasi
2021-12-04,60,55,2,1,0,1,Kota Bekasi,SHM,2200.0,Timur,1350000000,https://www.rumah123.com/properti/bekasi/hos9280042/,"Smart Home Sistem: Smart Door Lock, CCTV, Smart Bulb, Fasilitas Cluster: Kolam Renang,Taman, Jogging Track, Lapangan Basket, Fasilitas Kawasan: Club House, Masjid, Sekolah, Pasar Modern, Pusat Perbelanjaan, Halte Busway, Waterpark, Rumah Sakit, Pusat Kuliner
Akses: 30 menit ke Bekasi Kota, 15 menit ke Kelapa Gading, 10 menit ke Jakarta Timur, Akses Tol: Cakung Barat, Cakung Timur, Pulo Gebang, Bekasi Barat",Bekasi
2021-12-04,126,90,5,1,1,1,Kota Bekasi,SHM,2200.0,,1200000000,https://www.rumah123.com/properti/bekasi/hos9278935/,"Dijual rumah CEPAT siap huni di cluster  Taman sari perumahan HARAPAN INDAH Bekasi kota, BERADA DI PUSATNYA BEKASI KOTA , akses ke SUMARECON STASIUN TERMINAL dan TOL BEKASI BARAT, BEBAS BANJIR, LINGKUNGAN CLUSTER , aman nyaman dan security 24 jam, PAM, ",Bekasi
2021-12-04,72,50,2,1,0,1,Kota Bekasi,SHM,1300.0,Selatan,520000000,https://www.rumah123.com/properti/bekasi/hos9275401/,"Dijual cepat rumah minimalis full renov dan full furnished dalam cluster harapan Mulya regency Cluster aman dana nyaman dengan one gate sistem (security 24 jam) Row jalan 2 mobil Ada taman dalam cluster untuk bermain anak Lokasi strategis dekat dengan sekolah, rumah sakit, pasar tradisional, sentra kuliner dan rumah ibadah . Kedepannya nilai Investasi sangat bagus karna hanya 2km dari pintu toll jor 2 gate tarumajaya. Harga nego",Bekasi
2021-12-04,105,130,3,3,0,1,Kota Bekasi,SHM,2200.0,Selatan,1200000000,https://www.rumah123.com/properti/bekasi/hos9275823/,"Dijual cepat Rumah cantik rapih siap huni di bulevar hijau harapan indah bekasi Hunian aman nyaman dan asri Dekat ke sport club,hotel santika premier, eka hospital, pom bensin , sekolah. Harga nego",Bekasi
2021-12-04,160,180,4,2,0,0,Kota Bekasi,SHM,2200.0,,1400000000,https://www.rumah123.com/properti/bekasi/hos9278851/,"Dijual Rumah siap huni di Cluster Taman Sari, Kota Harapan indah Bekasi, lingkungan nyaman, Air PDAM, Canopy, Listrik 2200 Watt",Bekasi
2021-12-04,160,70,3,1,1,1,Kabupaten Bekasi,SHM,900.0,Selatan,925000000,https://www.rumah123.com/properti/bekasi/hos9278849/,"Dalam komplek yg nyaman, jalan 2 mbl, butuh renovasi plafon.",Bekasi
2021-12-04,126,90,3,2,0,2,Kota Bekasi,SHM,2200.0,,1200000000,https://www.rumah123.com/properti/bekasi/hos9278832/,"Dijual Rumah siap huni di Harapan indah Bekasi, Luas tanah 126, Luas bangunan 90, Kamar tidur 3, Kamar mandi 2, Listrik 2200 watt, Pam, Shm, 2 Carport , Harga jual 1.2M nego",Bekasi
2021-12-03,72,60,3,2,0,1,Kota Bekasi,SHM,2200.0,,1033000000,https://www.99.co/id/properti/rumah-jatiasih-2-lantai-mewah-elegan-full-fasilitas-73057430672,"Selling Point : Dekat Kota Cinema Mall Jatiasih, dekat Trisakti Ciangsana dan Mercu Buana, dekat bandara Halim Perdana Kusuma, dekat Trans Studio Mall dan TMII, dekat RS Jatisampurna dan Mitra Keluarga Jatiasih, dekat pintu tol Jorr Jatiasih
Fasilitas Cluster : Full Basketball Court, swimming Pool + Kids Pool, flower Garden, outdoor Gym, children Playground, traditional Gamesfield, jogging Track, keamanan 24Jam + CCTV, underground Utility
Spesifikasi : Luas tanah 72, luas bangunan 60, kamar tidur 3, kamar mandi 2, carport 2 mobil, air PDAM, listrik 2200 watt, dan harga mulai 1,033 M (cash).",Bekasi
2021-12-03,96,69,3,3,0,2,Kota Bekasi,SHM,2200.0,,920000000,https://www.99.co/id/properti/rumah-2-lantai-di-kaliabang-bekasi-lokasi-strategis-60284476186,"Super Prime Area : 5,2 km ke Summarecon Mall Bekasi, 4,1 km ke Primaya Hospital Bekasi, 3,8 km ke Universitas BSI, 5 km ke Universitas Binus, 2,4 km  ke Harapan Indah, 7 km ke Stasiun Bekasi, 9 km ke Pintu Toll Bekasi Barat, Type Rumah : Type Sapphire - LT 96/LB 69 m2 
Spesifikasi: Kamar tidur 3, kamar mandi 3, carport 2 mobil, listrik 2200, legalitas SHM",Bekasi
2021-12-03,145,96,4,2,0,0,Kabupaten Bekasi,SHM,,,965000000,https://www.olx.co.id/item/dijual-rumah-murah-di-perumahan-kirana-cibitung-iid-845749322,"Dijual Rumah Murah di Perumahan Kirana Cibitung,  lb:96, lt:145, Lokasi strategis,dekat dengan toll,aman dan bebas banjir, *surat-surat aman dan lengkap 100%, *CASH ONLY",Bekasi
2021-12-03,364,494,5,0,1,0,Kota Bekasi,Tidak ada,,,2485000000,https://www.iklanrumah.com/list/detail/37392/rumah-mewah-pondok-pekayon-indah-siap-huni-di-kota-bekasi,"Rumah Mewah Pondok Pekayon Indah Siap Huni di Kota Bekasi, lokasi strategi yang dekat dengan fasilitas umum, dan row jalan lebar",Bekasi
2021-12-03,65,90,4,2,0,1,Kota Bekasi,SHM,2200.0,Selatan,800000000,https://www.rumah123.com/properti/bekasi/hos9274024/,"Lokasi strategis dekat Sumarecon stasiun Bekasi, akses ke arah Tol Bekasi Barat, harapan indah Cakung pulogadung",Bekasi
2021-12-03,72,60,3,2,0,2,Kota Bekasi,SHM,2200.0,Timur,1030000000,https://www.rumah123.com/properti/bekasi/hos9275759/,"Selling Point : Dekat Kota Cinema Mall Jatiasih, dekat Trisakti Ciangsana dan Mercu Buana, dekat bandara Halim Perdana Kusuma, dekat Trans Studio Mall dan TMII, dekat RS Jatisampurna dan Mitra Keluarga Jatiasih, dekat pintu tol Jorr Jatiasih, Fasilitas Cluster : Full Basketball Court, swimming Pool + Kids Pool, flower Garden, outdoor Gym, children Playground, traditional Gamesfield, jogging Track, keamanan 24Jam + CCTV, underground Utility, Spesifikasi : Luas tanah 72, luas bangunan 60, kamar tidur 3, kamar mandi 2, carport 2 mobil, air PDAM, listrik 2200 watt, harga mulai 1,033 M (cash)",Bekasi
2021-12-03,96,69,3,3,0,1,Kota Bekasi,SHM,2200.0,Timur,920000000,https://www.rumah123.com/properti/bekasi/hos9274985/,"Super Prime Area : 5,2 km ke Summarecon Mall Bekasi, 4,1 km ke Primaya Hospital Bekasi, 3,8 km ke Universitas BSI, 5 km ke Universitas Binus, 2,4 km  ke Harapan Indah, 7 km ke Stasiun Bekasi, 9 km ke Pintu Toll Bekasi Barat Type Rumah: Type Sapphire - LT 96/LB 69 m2, Spesifikasi: Kamar tidur 3, kamar mandi 3, carport 2 mobil, listrik 2200, legalitas SHM",Bekasi
